UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b
2022/04/11T20:57:30z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,79,13,24,957.02,0.01,36504,0,956,64.77,92.47,96.89,42.57,61.13,71.02,170,154,3594.83,3097.06,585.72,0,0,0,57.98,85.39,91.11,38.16,56.39,69.02,166,151,3288.11,2983.8,513.8,0.27,0,0
2022/04/11T20:59:30z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,13,24,957.08,0.01,36504,0,1076,64.28,91.04,95.67,42.2,60.11,70.5,169,153,3591.54,3107.07,545.89,0,0,0,59.87,86.83,91.59,39.35,57.28,68.93,167,152,3329.85,3031,530.24,0.24,0,0
2022/04/11T21:01:30z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,79,13,25,957.02,0.01,36504,0,1196,79.42,112.02,117.58,52.38,74.09,79.07,180,161,4364.6,3760.6,698.76,0.36,0,0,72.66,105.7,114.26,47.7,69.79,77.21,177,158,4041.36,3681.17,667.04,0.74,0,0
2022/04/11T21:03:27z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,79,13,25,957.04,nan,36656,0,116,82.83,116.77,122.94,54.6,77.14,81.29,183,162,4579.51,3908.29,719.6,0,0,0,76.34,111.53,119.25,50.38,73.78,79.16,180,160,4255.66,3857.66,685.47,0,0,0
2022/04/11T21:05:27z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,12,21,957,0.01,36504,0,236,70.07,98.43,105.45,46.2,65.07,74.11,173,156,3824.18,3280.93,625.16,0.09,0,0,68.98,102.09,109.26,45.34,67.43,75.53,175,157,3833.4,3482.04,652.79,0.98,0,0
2022/04/11T21:07:27z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,12,21,956.97,0.01,36504,0,356,72.08,102.56,109.19,47.58,67.75,75.69,175,157,3923.31,3397.62,638.38,0.52,0,0,68.07,100.67,109.73,44.78,66.53,75.93,174,157,3788.38,3454.84,640.71,1.53,0,0
2022/04/11T21:09:27z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,12,22,957,0.01,36504,0,476,81.07,117.54,123.72,53.43,77.8,82.41,183,163,4495.17,3886.26,729.93,1.74,0,0,76.4,115.09,124.73,50.51,76.11,83.09,182,162,4262.71,3879.49,733.58,9.51,0,0
2022/04/11T21:11:27z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,12,21,957.01,0.01,36192,0,596,80.22,113.91,120.04,53.04,75.4,80.73,181,161,4352.6,3756.91,711.07,0.73,0,0,73.98,110.64,118.3,48.72,73.13,79.55,179,160,4125.19,3758.53,685.87,6.13,0,0
2022/04/11T21:13:27z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,12,20,956.95,0.01,36504,0,716,70.95,103.39,110.45,46.8,68.36,76.02,176,158,3882.77,3364.57,669.36,1.3,0,0,65.6,98.36,107.17,43.17,65,74.96,173,156,3668.96,3334.53,622,0.17,0,0
2022/04/11T21:15:27z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,11,20,956.89,0.01,36504,0,836,65.2,94.74,100.72,42.98,62.52,72.57,171,155,3650.17,3130.09,597.48,0.43,0,0,63.72,94.48,100.37,41.89,62.35,72.46,171,155,3539.87,3219.98,583.24,0,0,0
2022/04/11T21:17:27z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,12,21,956.86,0.01,36504,0,956,58.17,83.3,87.7,38.26,55.26,67.28,165,150,3218.34,2760.66,521.04,0.17,0,0,55.09,81.27,88.27,36.56,54.27,67.53,164,147,3050.71,2790.11,505.29,0.09,0,0
2022/04/11T21:19:27z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,12,21,956.8,0.01,36504,0,1076,53.6,77.74,81.04,35.49,52.13,64.49,162,142,2991.32,2558.98,484.64,0,0,0,50.43,76.28,83.57,33.87,51.61,65.48,162,141,2855.43,2601.3,486.46,0.11,0,0
2022/04/11T21:21:27z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,12,21,956.76,0.01,36504,0,1196,61.77,88.95,94.91,40.61,58.8,70.2,168,153,3449.32,2968.16,560.66,0,0,0,59.23,88.15,95.68,38.96,58.28,70.57,168,152,3313.68,3030.19,550.38,1.11,0,0
2022/04/11T21:23:23z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,11,21,956.68,nan,36656,0,116,54.71,77.91,83.62,35.94,52.18,65.53,163,142,3035.21,2609.74,483.91,0,0,0,51.91,79.44,85.72,34.38,53.03,66.41,163,144,2950.31,2695.78,498.03,0,0,0
2022/04/11T21:25:23z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,12,21,956.69,0.01,36504,0,236,50.93,73.68,77.91,34.18,50.55,63.02,160,138,2829.14,2427.52,453.59,1.18,0,0,45.43,67.4,72.47,31.89,48.26,60.4,157,132,2579.06,2350.6,423.79,0,0,0
2022/04/11T21:27:23z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,11,20,956.64,0.01,36504,0,356,46.78,67.37,71.8,32.22,48.07,59.89,157,132,2607.61,2260.28,420.15,0.52,0,0,42.35,61.96,68,30.67,45.91,58.17,154,127,2425.87,2200.83,385.98,0,0,0
2022/04/11T21:29:23z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,11,20,956.64,0.01,36504,0,476,47.3,69.02,74.19,32.85,48.57,60.74,158,133,2684.21,2309.57,423.72,0.15,0,0,44.8,65.52,71.91,31.75,47.3,59.89,156,130,2514.7,2297.75,419.07,0,0,0
2022/04/11T21:31:23z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,11,19,956.52,0.01,36504,0,596,62.52,88.61,94.8,40.95,58.48,70.05,168,153,3488.8,2996.55,557.52,0.27,0,0,57.79,85.6,91.51,37.91,56.53,68.89,167,152,3261.09,2960.53,542.02,0,0,0
2022/04/11T21:33:23z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,12,21,956.52,0.01,36504,0,716,64.36,91.11,95.57,42.25,60.16,70.39,169,153,3571.75,3072,580.86,0,0,0,59.5,87.21,94.44,39.04,57.54,69.9,167,152,3380.54,3056.94,542.48,0,0,0
2022/04/11T21:35:23z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,12,21,956.51,0.01,36504,0,836,65.98,95.04,101.77,43.49,62.85,73.06,171,155,3666.4,3149.66,600.38,0,0,0,60.78,90.09,97.98,39.96,59.36,71.29,169,153,3445.89,3138.89,576.56,0,0,0
2022/04/11T21:37:23z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,12,22,956.59,0.01,36504,0,956,77.83,110.47,115.62,51.3,72.96,77.72,179,160,4245.68,3662.83,676.89,0.26,0,0,71.44,103.62,113.62,47.13,68.56,77.24,176,158,3939.87,3592.82,647.98,1.07,0,0
2022/04/11T21:39:23z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,12,22,956.53,0.01,36504,0,1076,84.32,120.96,128.4,55.77,80.15,85.32,185,164,4569.62,3960.94,773.7,7.64,0,0,77.15,112.17,119.5,50.89,74.26,79.39,180,161,4259.35,3883.63,700.65,0.09,0,0
2022/04/11T21:41:23z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,12,22,956.53,0.01,36504,0,1196,78.91,112.96,120.02,52.07,74.69,80.58,181,161,4334.96,3740.64,712.76,0.49,0,0,74.27,108.98,118.06,49.02,72.06,79.42,179,160,4105.65,3749.56,688.19,0.98,0,0
2022/04/11T21:43:20z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,13,23,956.57,nan,36656,0,116,87.23,124.54,129.17,57.77,82.34,85.51,187,165,4761.83,4109.51,765.49,3.49,0,0,80.64,120.48,131.03,53.15,79.73,86.73,185,164,4505.36,4119,763.06,4.09,0,0
2022/04/11T21:45:20z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,12,22,956.57,0.01,36568,0,236,90.89,128.91,136.23,60.14,85.48,90.5,189,166,4883.09,4242.25,811.75,3.52,0,0,85.74,126.36,138.09,56.4,83.55,91.34,188,165,4733.38,4321.47,794.28,8.96,0,0
2022/04/11T21:47:20z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,12,22,956.53,0.01,36568,0,356,97.15,138.96,147.41,64.28,92.17,97.76,194,170,5272.52,4572.41,865.02,14.22,0,0,89.96,131.93,142.24,59.3,87.3,94.15,190,167,4980.11,4543.46,818.48,4.3,0,0
2022/04/11T21:49:20z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,13,23,956.55,0.01,36568,0,476,112.43,156.87,165.49,74.47,104.09,109.91,207,176,5974.57,5184.4,973.02,10.13,0,0,103.98,149.4,160.38,68.6,98.96,106.27,199,173,5707.96,5215.27,913.49,7.62,0,0
2022/04/11T21:51:20z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,13,23,956.5,0.01,36568,0,596,116.38,166.47,176.33,76.91,110.38,117,217,179,6311.02,5469,1068.18,27.09,0,0,108.04,156.13,168.91,71.57,103.57,112.11,207,176,5923.91,5402.43,962.39,6.26,0,0
2022/04/11T21:53:20z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,14,24,956.48,0.01,36568,0,716,121.68,172.2,180.05,80.52,114.3,119.48,223,181,6482.5,5625.61,1109.16,8,0,0,110.77,160.79,174.26,73.32,106.66,115.62,211,177,6005.55,5495.53,1007.09,12.81,0,0
2022/04/11T21:55:20z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,14,24,956.47,0.01,36568,0,836,122.8,174.98,183.8,81.15,116.02,121.91,225,182,6591.93,5723.26,1118.78,22.54,0,0,113.87,168.53,178.87,75.33,111.71,118.6,219,180,6233.31,5697.98,1066.8,18,0,0
2022/04/11T21:57:20z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,76,14,24,956.48,0.01,36568,0,956,124.09,176.09,186.26,82.11,116.76,123.52,226,183,6648.59,5783.74,1113.15,22.26,0,0,111.04,163.4,174.6,73.42,108.22,115.73,214,178,6081.49,5571.76,1034.67,12.53,0,0
2022/04/11T21:59:20z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,76,14,24,956.57,0.01,36568,0,1076,130.65,188.67,199.3,86.63,125.26,132.43,239,187,6950.98,6081.57,1229,28.63,0,0,115.09,169.83,184.81,76.11,112.6,122.6,220,180,6248,5737.77,1097.17,24.94,0,0
2022/04/11T22:01:20z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,76,13,22,956.55,0.01,36568,0,1196,108.47,157.16,165.13,71.76,104.22,109.6,208,176,5836.8,5082.64,1003.07,20.44,0,0,106.34,158.11,169.89,70.36,104.85,112.62,209,176,5857.13,5366.66,992.15,15.06,0,0
2022/04/11T22:03:17z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,75,14,22,956.55,nan,36656,0,116,122,172.37,181.46,80.77,114.34,120.43,223,181,6464.69,5646.69,1087.49,14.63,0,0,117.5,173.81,187.19,77.78,115.28,124.16,224,182,6359.78,5847.91,1081.69,28.41,0,0
2022/04/11T22:05:17z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,76,14,24,956.53,0.01,36568,0,236,136.95,195.66,205.18,90.91,129.98,136.3,246,189,7259.34,6327.36,1251.8,31.98,0,0,127.36,185.36,199.7,84.45,123.02,132.64,236,186,6883.43,6311.55,1176.6,20.98,0,0
2022/04/11T22:07:17z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,76,14,24,956.57,0.01,36568,0,356,129.87,184.53,192.38,85.91,122.45,127.66,235,186,6919.98,6026.7,1155.38,23.7,0,0,118.53,174.62,185.51,78.36,115.89,123.04,225,182,6485.93,5929.78,1101.58,17.91,0,0
2022/04/11T22:09:17z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,76,15,25,956.59,0.01,36568,0,476,120.52,170.83,177.87,79.7,113.41,117.98,221,181,6447.43,5592.8,1085.72,13.61,0,0,110.56,164.27,175.22,73.2,108.98,116.31,215,179,6074,5548.4,1028.56,11.8,0,0
2022/04/11T22:11:17z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,76,15,25,956.53,0.01,36568,0,596,117.63,168.13,177.07,77.87,111.46,117.37,218,180,6325.48,5490.28,1070.67,14.98,0,0,108.44,159.48,170.06,71.75,105.71,112.83,210,177,5918.31,5423.69,995.98,15.85,0,0
2022/04/11T22:13:17z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,75,15,24,956.49,0.01,36568,0,716,108.09,153.76,163.2,71.47,101.84,108.27,204,175,5827.93,5078.02,971.16,8.73,0,0,100.93,150.52,159.96,66.65,99.65,105.98,201,174,5553.46,5084.02,960.63,10.8,0,0
2022/04/11T22:15:17z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,75,15,25,956.54,0.01,36568,0,836,102.51,145.29,153.64,67.8,96.24,101.84,197,172,5503.02,4779.18,925.93,0.07,0,0,96.8,142.33,151.61,63.89,94.22,100.41,196,171,5346.07,4878.13,878.57,13,0,0
2022/04/11T22:17:17z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,75,15,25,956.16,0.01,36568,0,956,102.93,145.93,153.26,67.89,96.63,101.52,198,172,5585.39,4842.11,923.41,0.78,0,0,97.5,141.66,149.82,64.52,93.93,99.39,195,171,5324.36,4866.16,866.55,7.57,0,0
2022/04/11T22:19:17z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,75,15,25,956.57,0.01,36568,0,1076,100.59,142.65,148.93,66.46,94.43,98.65,196,171,5425.72,4722.96,906.2,5.57,0,0,93.33,135.67,145.56,61.56,89.77,96.4,192,169,5135.44,4687.19,837.58,1.4,0,0
2022/04/11T22:21:17z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,75,15,25,956.61,0.01,36568,0,1196,99.36,141.44,149.76,65.67,93.8,99.4,195,171,5417.27,4691.44,896.96,4.11,0,0,90.3,132.02,140.67,59.63,87.37,93.13,191,167,4998.83,4564.78,800.3,5.04,0,0
2022/04/11T22:23:13z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,76,15,25,956.57,nan,36656,0,115,94.31,132.14,137.46,62.29,87.43,90.94,191,167,5134.43,4440.4,816.71,0.49,0,0,82.58,121.45,127.85,54.48,80.64,84.76,185,164,4570.58,4166.12,742.42,0.97,0,0
2022/04/11T22:25:13z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,76,16,27,956.59,0.01,36568,0,235,103.71,145.71,153.91,68.67,96.56,102.07,198,172,5620.73,4865.87,887.02,1.76,0,0,93.43,136.62,145.23,61.55,90.34,96.19,193,169,5114.96,4685.74,863.72,2.49,0,0
2022/04/11T22:27:13z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,75,15,25,953.32,0.01,36568,0,355,107.06,149.74,156.81,70.81,99.36,103.91,200,174,5783.43,5003.55,940.3,0.68,0,0,93.57,134.33,143.52,61.76,88.96,95.85,192,168,5098.2,4654.26,848.15,6.76,0,0
2022/04/11T22:29:13z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,112,5,28,954.52,0.01,36568,0,475,298.93,911.15,1052.54,198.67,606.96,701.13,772,571,19458.72,18605.96,9933.39,966.52,161.04,64.09,263.98,858.62,1030.53,175.47,571.93,686.58,737,548,17824.13,17320,9051.98,917.27,230.71,82.04
2022/04/11T22:31:13z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,10,27,953.78,0.01,36568,0,595,366.43,1309.55,1537.11,243.77,872.57,1024.3,1036,747,25230.89,24083.34,13552.45,1596.45,271.64,112.36,310.02,1260.04,1562.79,206.25,839.48,1041.46,1003,725,23277.17,22686.73,12938.56,1653.62,418.77,137.6
2022/04/11T22:33:13z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,112,4,22,954.88,0.01,36504,0,715,340.47,640.91,678.77,226.42,426.77,451.98,593,452,18642.21,17140.88,6109.05,283.91,20.26,3.44,303.96,611.21,661.98,202.08,406.94,440.75,574,438,17036.58,16285.12,5912.33,248.92,39.4,5.1
2022/04/11T22:35:13z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,121,3,20,955.37,0.01,36472,0,835,370.44,866.91,924.49,246.51,577.47,615.96,743,551,21945.82,20852.27,9821.64,517.93,33.47,10.42,325.28,835.93,919.39,216.26,556.8,612.43,722,538,20382.52,19794.56,9140.37,530.26,81.78,13.3
2022/04/11T22:37:13z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,120,2,16,954.88,0.01,36472,0,955,381.52,884.67,942.24,253.93,589.35,627.74,755,559,23675.7,22346.11,9930.09,566.98,42.37,9.13,340.8,872.31,964.31,226.76,581.02,642.33,747,554,22057.36,21333.55,9627.16,602.4,103.33,18.64
2022/04/11T22:39:13z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,118,2,10,955.11,0.01,36472,0,1075,252.59,587.09,625.35,167.89,390.91,416.43,558,428,17002.41,15826.8,7020.83,375.41,32.52,5.37,223.77,578.4,632.74,148.66,385.11,421.38,552,424,15049.77,14497.81,6469.23,375.43,58.09,7
2022/04/11T22:41:13z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,8,18,952.98,0.01,36472,0,1195,197.14,505.09,533.59,130.93,336.23,355.25,503,386,12948.82,11910.7,5641.3,263.52,14.2,2.36,170.4,477.15,510.55,113.17,317.62,339.83,485,368,11607.89,11158.85,5286.43,219.7,25.11,3.89
2022/04/11T22:43:10z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,10,23,956.1,nan,36656,0,116,32.24,44.71,46.35,25.53,37.15,43.24,124,105,1878.29,1550.59,270.41,0,0,0,29.3,41.61,44.61,24.45,35.91,42.79,116,102,1699.33,1543.39,245.09,0,0,0
2022/04/11T22:45:10z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,10,23,956.09,0.01,36568,0,236,19.19,26.12,27.02,18.7,26.12,27.02,80,80,1144.79,958.28,134.4,0,0,0,17.68,26.91,28.55,17.43,26.83,28.55,82,82,1076.36,976.21,140.23,0,0,0
2022/04/11T22:47:10z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,82,10,21,956.18,0.01,36256,0,356,22.19,32.25,34.79,20.73,30.52,34.12,93,90,1338.85,1129.44,201,1.25,0.08,0,20.8,33.93,41.65,19.67,30.61,37.13,97,90,1258.52,1141.65,215.78,14.09,3.65,1.13
2022/04/11T22:49:10z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,81,11,22,956.1,0.01,36504,0,476,18.93,27.11,30.41,18.61,26.89,30.41,83,82,1160.67,974.72,163.59,0,0,0,15.07,26.41,29.95,15,25.75,29.3,81,80,1015.91,922.61,153.57,0.82,0,0
2022/04/11T22:51:10z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,12,21,952.78,0.01,36504,0,596,13.04,20.37,21.61,13.04,20.37,21.61,68,68,910.89,770.46,112.57,0,0,0,10.64,19.3,20.32,10.64,19.3,20.32,66,66,796.66,721.15,87.45,0,0,0
2022/04/11T22:53:10z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,14,22,953.49,0.01,36504,0,716,56.48,88.93,93.2,40.36,63.48,69.77,168,155,3264.55,2768.18,631.57,18,2.73,1,55.23,112.43,127.36,39.43,79.17,92.11,180,163,3265.51,3040.79,921.47,53.28,14.23,5.53
2022/04/11T22:55:10z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,15,23,953.94,0.01,36504,0,836,419.93,1145.07,1243.15,279.46,762.91,828.33,927,674,24212.41,23279.78,12593.7,805.63,90.41,23.96,385.63,1094.63,1223.98,256.67,729.3,815.59,894,652,22921.52,22436.96,11808.13,714.85,158.28,35.22
2022/04/11T22:57:10z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,16,23,953.91,0.01,36504,0,956,416.66,933.04,988.7,277.32,621.51,658.7,787,580,22254.32,21155.23,9494.25,503.4,33.3,5.19,375.47,872.89,961.84,249.93,581.49,640.82,747,554,20733.71,20104.02,8671.8,486.76,95.84,14.58
2022/04/11T22:59:10z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,16,22,953.54,0.01,36504,0,1076,306.04,615.02,654.5,203.52,409.5,436.48,576,440,15954.57,14949.74,5874.89,303.65,16.59,2.74,283.87,607.98,658.8,188.78,404.78,439.5,572,437,15481.54,14885.74,5682.37,274.17,36.3,5.2
2022/04/11T23:01:10z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,17,23,955.99,0.01,36504,0,1196,124.52,188.24,196.89,82.7,125.43,133.72,238,187,6526.89,5794.74,1336.93,38.89,0.43,0.09,112.67,179.41,191.5,75.46,120.17,130.8,230,184,6018.46,5638.17,1305.8,33.89,3.39,0.35
2022/04/11T23:03:07z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,17,23,953.75,nan,36656,0,116,87.42,142.61,148.58,58.42,95.64,101.45,196,172,4692.33,4151.15,1101.18,23.52,0.61,0.12,76.34,127.5,138.91,50.75,85.16,96.19,188,166,4204.47,3907.44,956,22.5,3.25,0.5
2022/04/11T23:05:07z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,17,24,956.09,0.01,36568,0,236,16.02,23.31,25.4,12.58,19.24,22.8,75,66,1110.16,925.71,129.31,0,0,0,13.55,21.62,23.66,10.89,18.32,21.91,71,64,990.6,891.66,117.51,0,0,0
2022/04/11T23:07:07z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,16,24,956.01,0.01,36568,0,356,2.35,5.69,6.42,2.35,5.69,6.42,24,24,413.62,350.77,31.92,0,0,0,1.37,5.11,5.67,1.37,5.11,5.67,21,21,382.91,348.28,22.65,0,0,0
2022/04/11T23:09:07z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,16,24,955.96,0.01,36504,0,476,2.75,6.19,6.35,2.75,6.19,6.35,26,26,429.02,364.88,29.79,0,0,0,2.75,6,6.57,2.75,6,6.57,25,25,419.57,379.14,29.09,0,0,0
2022/04/11T23:11:07z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,16,25,955.93,0.01,36504,0,596,2.2,4.55,4.61,2.2,4.55,4.61,19,19,372.75,324.77,14.77,0,0,0,2,5.57,6.36,2,5.57,6.36,23,23,395.79,360.87,27.23,0,0,0
2022/04/11T23:13:07z,bc:ff:4d:57:21:2d,6.01,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,74,16,25,955.95,0.01,36504,0,716,2.64,5.62,6.29,2.64,5.62,6.29,23,23,427.44,362.11,33.04,0,0,0,2.33,5.26,6.2,2.33,5.26,6.2,22,22,398.22,363.33,31.52,0,0,0
