UTCDateTime	mac_address	firmware_ver	hardware	current_temp_f	current_humidity	current_dewpoint_f	pressure	adc	mem	rssi	uptime	pm1_0_cf_1	pm2_5_cf_1	pm10_0_cf_1	pm1_0_atm	pm2_5_atm	pm10_0_atm	pm2.5_aqi_cf_1	pm2.5_aqi_atm	p_0_3_um	p_0_5_um	p_1_0_um	p_2_5_um	p_5_0_um	p_10_0_um	pm1_0_cf_1_b	pm2_5_cf_1_b	pm10_0_cf_1_b	pm1_0_atm_b	pm2_5_atm_b	pm10_0_atm_b	pm2.5_aqi_cf_1_b	pm2.5_aqi_atm_b	p_0_3_um_b	p_0_5_um_b	p_1_0_um_b	p_2_5_um_b	p_5_0_um_b	p_10_0_um_b
2022/04/11T13:15:21z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.89	nan	36656	0	32	2	3	3	2	3	3	13	13	471	121	22	2	0	0	1	2	2	1	2	2	8	8	426	87	12	0	0	0
2022/04/11T13:15:29z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.95	0	36232	0	40	1.6	4.2	4.2	1.6	4.2	4.2	17	17	484.2	120.8	17.2	3.2	0	0	1	2	2	1	2	2	8	8	452	96.33	14.67	0	0	0
2022/04/11T13:15:37z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.95	0	36232	0	48	2	3.6	3.6	2	3.6	3.6	15	15	544.8	131	14.8	4	0	0	1.33	2.67	2.67	1.33	2.67	2.67	11	11	475	112.67	18.33	0	0	0
2022/04/11T13:15:45z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.98	0	35200	0	56	2	6	8	2	6	8	25	25	675	165	26	10	2	2	2	4	4	2	4	4	17	17	529.5	138	26	0	0	0
2022/04/11T13:15:53z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	964	0	35256	0	64	2	5	7	2	5	7	21	21	657	163	24	8	2	2	4	4.8	5.8	4	4.8	5.8	20	20	660.6	174.6	27.6	1.4	1	1
2022/04/11T13:16:01z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	964.01	0	35256	0	72	2	4	7	2	4	7	17	17	636.75	159	25	6.5	2	2	3	5	14	3	5	14	21	21	715.2	197.8	39.8	10	8	8
2022/04/11T13:16:09z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.98	0	35256	0	80	2	6	7	2	6	7	25	25	610.8	155	30.4	8	2	2	4	5.5	16	4	5.5	16	23	23	712.5	199.5	50	12.5	9.5	9.5
2022/04/11T13:16:17z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	964	0	34944	0	88	3	4	4	3	4	4	17	17	624.6	174.2	24	2	0	0	5	6	17	5	6	17	25	25	744	204	58	13	10	10
2022/04/11T13:16:25z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	964	0.01	35544	0	96	3	6	6	3	6	6	25	25	623	180.33	26	4	0	0	3	6	11	3	6	11	25	25	704.4	189.4	52	7	6	6
2022/04/11T13:16:33z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	964	0	35544	0	104	3	5.5	5.5	3	5.5	5.5	23	23	627	183	26	4	0	0	3	5	7.2	3	5	7.2	21	21	686.4	176.2	37.6	3.4	2.4	2.4
2022/04/11T13:16:41z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.98	0	35544	0	112	2.4	4	4	2.4	4	4	17	17	523.8	150.6	22	4	0	0	2.5	3	4	2.5	3	4	13	13	598.5	155	14	1.5	1	1
2022/04/11T13:16:49z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	964	0	35544	0	120	2.5	3.5	3.5	2.5	3.5	3.5	15	15	523.5	152	22	1	0	0	3	3	4	3	3	4	13	13	618	161	12.5	1.5	0.5	0.5
2022/04/11T13:16:57z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.99	0	35544	0	128	3	4.4	5.8	3	4.4	5.8	18	18	624	176	35.6	2	2	0	3	3	3	3	3	3	13	13	627	159.5	11	1.75	0	0
2022/04/11T13:17:05z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.95	0	35544	0	136	4	7	8	4	7	8	29	29	771	214	44	2	2	0	3	5	6	3	5	6	21	21	721.8	183	25	5.4	1	1
2022/04/11T13:17:13z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.96	0	35544	0	144	4	7	8	4	7	8	29	29	761	210.67	44	2	2	0	3	6	7	3	6	7	25	25	706.2	182.4	29.8	6	1	1
2022/04/11T13:17:21z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.94	0	35544	0	152	3	5.8	9.4	3	5.8	9.4	24	24	709.2	199.8	41.6	5.6	4	2	3	7	11	3	7	11	29	29	753	202	46	10	3	2
2022/04/11T13:17:29z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	964	0	35152	0	160	4	8	10.8	4	8	10.8	33	33	763.2	227	51.6	12	2	2	3	7	9	3	7	9	29	29	731	194.67	42	8	2.33	1.33
2022/04/11T13:17:37z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.99	0	34920	0	168	4	7.67	11.67	4	7.67	11.67	32	32	794	238	42.67	14	4	4	5	8	11	5	8	11	33	33	915	239.6	46.8	8	3	2
2022/04/11T13:17:45z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.98	0	34920	0	176	4	8	12	4	8	12	33	33	822	248	42	14	4	4	5	6.2	8.6	5	6.2	8.6	26	26	831.6	214.6	38.8	5.4	2.2	2
2022/04/11T13:17:53z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	964.04	0	34864	0	184	3.8	5.4	7.4	3.8	5.4	7.4	23	23	835.2	231.8	24	4.4	2	2	6	8	10	6	8	10	33	33	1021.5	271.5	59	3	1	1
2022/04/11T13:18:02z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.97	0	34920	0	193	3	5	7.6	3	5	7.6	21	21	765	215.6	28.4	3.2	2	2	5.5	7.5	7.5	5.5	7.5	7.5	31	31	910.5	246	51.5	1	0	0
2022/04/11T13:18:10z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.99	0	34920	0	201	4	5	5	4	5	5	21	21	787.2	211.8	27.6	2	0	0	5	7	7	5	7	7	29	29	861	229.67	46.67	0	0	0
2022/04/11T13:18:18z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.99	0	34920	0	209	4	5	5	4	5	5	21	21	705	200	20	2	0	0	3	8	8	3	8	8	33	33	751.5	205.5	40.75	11.5	0	0
2022/04/11T13:18:26z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.94	0	34920	0	217	4	5	5	4	5	5	21	21	756	217	22	2	0	0	3	8	8	3	8	8	33	33	705	176	40.8	12.4	0	0
2022/04/11T13:18:34z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	964.02	0	34920	0	225	4	5	5	4	5	5	21	21	869.4	239	20	1.2	0	0	3	7	7	3	7	7	29	29	681	178	40	7	0	0
2022/04/11T13:18:42z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	963.99	0	34920	0	233	3.5	5	7	3.5	5	7	21	21	879	230	24	6	0	0	3	6.67	6.67	3	6.67	6.67	28	28	741	199.33	40	4.33	0	0
2022/04/11T13:18:50z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	964	0	35208	0	241	3	9.25	14.5	3	9.25	14.5	39	39	876	230	58.5	21	5	3.5	3	6	6	3	6	6	25	25	745.5	209.5	34	0.5	0	0
2022/04/11T13:18:58z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	964.05	0	34584	0	249	3.5	10	14.5	3.5	10	14.5	42	42	843	225.5	59	26	5	4	3	5	5	3	5	5	21	21	679.8	187.4	26.4	2	0	0
2022/04/11T13:19:06z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	964.03	0	34584	0	257	3	9.67	10.33	3	9.67	10.33	40	40	747	200.67	44	22.67	1.33	1.33	3	6	6	3	6	6	25	25	756	197.5	25.5	3	0	0
2022/04/11T13:19:14z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	40	29	964.05	0	34096	0	265	3	9	9	3	9	9	38	38	780	214	42	16	0	0	3	6	7	3	6	7	25	25	735	199	30	5	1	1
2022/04/11T13:19:22z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	29	964.03	0	34240	0	273	3	7.8	8.2	3	7.8	8.2	33	33	801	218	46.4	12	0.4	0	3	6	7	3	6	7	25	25	763.5	203	31	5	1	1
2022/04/11T13:19:30z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	29	964.04	0	34872	0	281	2	5	8.67	2	5	8.67	21	21	705	195	42	9.33	4	0	3	7	9.6	3	7	9.6	29	29	888	230.2	42.4	5.6	1.8	1.8
2022/04/11T13:19:38z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	29	964.09	0	34872	0	289	2.33	5	8	2.33	5	8	21	21	692	193	42	8	4	0	5	7	10	5	7	10	29	29	935.4	234.4	43	5	2	2
2022/04/11T13:19:46z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	29	964.03	0	34872	0	297	3	4.25	8	3	4.25	8	18	18	711	205.5	37.5	5	4	0	5	6.25	7	5	6.25	7	26	26	876.75	231	40	1.25	1	1
2022/04/11T13:19:54z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	29	964.07	0	34872	0	305	3	5	5.4	3	5	5.4	21	21	699	202.8	35.6	2.8	0.8	0	5	5.5	6	5	5.5	6	23	23	811.5	208.5	35	0.5	0.5	0.5
2022/04/11T13:20:02z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.06	0	35208	0	313	4	6	6	4	6	6	25	25	829.5	232.5	34	2	0	0	3	5	5	3	5	5	21	21	750	192	30	0	0	0
2022/04/11T13:20:10z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	29	964.08	0	35208	0	321	4	5.5	5.5	4	5.5	5.5	23	23	829.5	224.5	30	2	0	0	3	5	6	3	5	6	21	21	717.6	193	28.6	1	1	1
2022/04/11T13:20:18z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.05	0	35208	0	329	4	5	6	4	5	6	21	21	819	220	28	2	2	2	5	6	7	5	6	7	25	25	825.6	226	35	1	1	1
2022/04/11T13:20:26z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	963.71	0	35208	0	337	3	5.6	9	3	5.6	9	23	23	793.2	207	38.4	6	4	2	5	6	7	5	6	7	25	25	789	215	27	2	2	1
2022/04/11T13:20:35z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.08	0	35208	0	345	3	5	9	3	5	9	21	21	807.6	212.2	42	6	4	2	5	6	7	5	6	7	25	25	789	217.33	30.67	2.67	1.67	0.67
2022/04/11T13:21:07z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.12	nan	36320	0	32	3	5	5	3	5	5	21	21	735	205	34	2	0	0	5	7	7	5	7	7	29	29	918	233	31	2	1	0
2022/04/11T13:21:15z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	52	41	29	963.37	0	35784	0	40	4	5	5	4	5	5	21	21	761.4	211.2	33.2	2	0	0	5	6.33	7.33	5	6.33	7.33	26	26	821	223.67	28.67	3	1	0
2022/04/11T13:21:23z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.08	0	35896	0	48	4	6	7	4	6	7	25	25	827.4	226.8	39.6	4	2	2	5	6.5	7.5	5	6.5	7.5	27	27	802.5	214.5	31	3.5	1	0
2022/04/11T13:21:31z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.11	0	35896	0	56	3.5	5	7	3.5	5	7	21	21	802.5	207	36	4	2	2	5	7	7.25	5	7	7.25	29	29	806.25	205.5	36.5	4	0.25	0
2022/04/11T13:21:39z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.08	0	35784	0	64	3	5	6.5	3	5	6.5	21	21	760.5	197	37	4	1	1	5	6.4	7	5	6.4	7	27	27	847.2	211	32	4	1	1
2022/04/11T13:21:47z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.1	0	35896	0	72	3	4.33	5.33	3	4.33	5.33	18	18	731	185	32.67	4	0	0	5	6	7	5	6	7	25	25	783	211	29	2	1	1
2022/04/11T13:21:55z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.13	0	35664	0	80	2.4	4	6	2.4	4	6	17	17	687.6	158.4	26.8	8	2	0	3	5	6	3	5	6	21	21	738	202	24	1	1	1
2022/04/11T13:22:03z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.12	0	35664	0	88	3	5.4	7.8	3	5.4	7.8	23	23	724.2	181.6	34.8	8	2	0	5	6	6	5	6	6	25	25	762	215	26	1	1	1
2022/04/11T13:22:11z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.11	0	35952	0	96	3	7	9	3	7	9	29	29	792	203	44	6	2	0	6	7	7	6	7	7	29	29	957	261.4	35.2	0	0	0
2022/04/11T13:22:19z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.06	0	35024	0	104	4	10	12	4	10	12	42	42	894	233	67	12	4	2	6	8	10	6	8	10	33	33	1071	282.8	47.2	1	1	0
2022/04/11T13:22:27z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	52	41	29	963.25	0	35024	0	112	31.25	53.5	63	27.75	45.25	58.75	145	125	4641.75	1323.25	348.25	43.5	11.5	8	9.33	17.33	20.33	9.33	17.33	20.33	62	62	1638	417.33	82.33	14	3	2
2022/04/11T13:22:35z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.17	0	35024	0	120	4.25	15.25	18	4.25	15.25	18	58	58	1032.75	290.75	80.5	31.5	4	2	7.33	16.33	20.67	7.33	16.33	20.67	60	60	1434	373.67	78	20.67	4.33	4
2022/04/11T13:22:43z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.2	0	35024	0	128	4	11.4	16.4	4	11.4	16.4	47	47	897.6	253.6	74.8	26.8	4	2	5	11.75	15.25	5	11.75	15.25	49	49	1041.75	271.5	57	18	3	3
2022/04/11T13:22:51z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.19	0	35024	0	136	3	9	15	3	9	15	38	38	867	240	62	20	6	4	5	9.6	9.6	5	9.6	9.6	40	40	947.4	241.8	42.4	8.2	0	0
2022/04/11T13:22:59z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.19	0	35024	0	144	3	9	16	3	9	16	38	38	861	242	74	18	6	4	5	6.2	6.2	5	6.2	6.2	26	26	903	224.8	33.2	3	0	0
2022/04/11T13:23:07z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.13	0	35024	0	152	4	8.6	15	4	8.6	15	36	36	882.6	252.4	68.4	13.2	6	4	5	6	6	5	6	6	25	25	865	226.33	27.33	2	0	0
2022/04/11T13:23:15z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.13	0	35024	0	160	4	8.6	10.8	4	8.6	10.8	36	36	885	241	57.6	9.2	3.2	1.2	5	6	6	5	6	6	25	25	867	225	26	2	0	0
2022/04/11T13:23:23z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.13	0	35024	0	168	4	6	9	4	6	9	25	25	822	213	38	10	2	0	4.2	6	6.6	4.2	6	6.6	25	25	809.4	203.2	32	4	1	1
2022/04/11T13:23:31z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	963.67	0	35024	0	176	3	6	10	3	6	10	25	25	828	213	40	12	4	2	5	6	7	5	6	7	25	25	804.6	214.2	35.2	4	1	1
2022/04/11T13:23:39z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.13	0	35024	0	184	3	6.2	8.4	3	6.2	8.4	26	26	783	208.8	38.4	8	2	2	4	5.5	6	4	5.5	6	23	23	754.5	198.5	29.5	1.5	0.5	0.5
2022/04/11T13:23:47z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.06	0	35024	0	192	4	8	9.4	4	8	9.4	33	33	846	230.2	45.2	6	2	2	3	5	5	3	5	5	21	21	730.5	191	25	0.5	0	0
2022/04/11T13:23:55z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.05	0	35024	0	200	4	8	8	4	8	8	33	33	817.5	220.5	35.5	4	0	0	3	5	5	3	5	5	21	21	695	179	20	1	0	0
2022/04/11T13:24:03z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.11	0	35024	0	208	3.5	5.5	5.5	3.5	5.5	5.5	23	23	793.5	214.5	26	2	0	0	2.6	3	3	2.6	3	3	13	13	661.8	160.4	17	1	0	0
2022/04/11T13:24:11z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.14	0	34632	0	216	4	5.67	5.67	4	5.67	5.67	24	24	819	221	27.33	2	0	0	2.4	5	6	2.4	5	6	21	21	672.6	172.4	25.8	3	1	1
2022/04/11T13:24:19z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.12	0	33752	0	224	4	5	5	4	5	5	21	21	836.4	218	29.2	0.4	0	0	3	5	7	3	5	7	21	21	684	177	27	3	2	2
2022/04/11T13:24:27z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.12	0	34064	0	232	4	5	5	4	5	5	21	21	903	231.4	32	0	0	0	3	5.33	7	3	5.33	7	22	22	726	192	26	3	2	2
2022/04/11T13:24:35z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.13	0	34320	0	240	3.5	6.5	9	3.5	6.5	9	27	27	853.5	226.75	44	4.5	2	2	5	6	7.75	5	6	7.75	25	25	807	218.75	30	2.75	2	2
2022/04/11T13:24:43z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.2	0	34176	0	248	4.5	11	14.5	4.5	11	14.5	46	46	1003.5	278	68	17	4	4	3	5.2	6	3	5.2	6	22	22	766.2	202.2	25.2	0.8	0.8	0.8
2022/04/11T13:24:51z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	52	41	29	963.77	0	34176	0	256	5	12	14.67	5	12	14.67	50	50	1038	289	64.67	22.67	2.67	2.67	4.5	6	6	4.5	6	6	25	25	866.25	231.5	35.75	0	0	0
2022/04/11T13:24:59z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	963.85	0	34176	0	264	4	9.6	14	4	9.6	14	40	40	1026.6	265.6	56.4	18	4.8	4.8	5	6	6.5	5	6	6.5	25	25	867	231	34.5	0.5	0.5	0.5
2022/04/11T13:25:07z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.2	0	33864	0	272	4	8	11	4	8	11	33	33	913.2	251.4	46	11.2	4	4	5	6	7	5	6	7	25	25	861	227	34	1	1	1
2022/04/11T13:25:15z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.13	0	34176	0	280	4	5	11	4	5	11	21	21	802	219.67	36.67	8	6	6	5	6	7	5	6	7	25	25	900	231	28.6	2	1	1
2022/04/11T13:25:24z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.16	0	34176	0	288	4	5.33	9.67	4	5.33	9.67	22	22	801	226.67	33.33	6.67	4	4	5	6	7	5	6	7	25	25	898.2	231.4	32	2	1	1
2022/04/11T13:25:32z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.2	0	34176	0	296	4	5.25	8.25	4	5.25	8.25	22	22	789	229.25	33.5	4.5	2	2	5	5.33	5.33	5	5.33	5.33	22	22	796	208.67	22	0	0	0
2022/04/11T13:25:40z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.13	0	34176	0	304	3.8	5	7.6	3.8	5	7.6	21	21	770.4	218	24.8	6	1.6	1.6	4.33	5.67	5.67	4.33	5.67	5.67	24	24	805	203	22.67	0	0	0
2022/04/11T13:25:48z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.21	0	34176	0	312	4	5.25	5.25	4	5.25	5.25	22	22	804	220.25	32	4.5	0	0	3	5	5	3	5	5	21	21	765	186.25	22.5	0	0	0
2022/04/11T13:25:56z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.23	0	34176	0	320	3.33	4.33	5	3.33	4.33	5	18	18	766	201	30.67	4	1.33	0	3	5.4	6.4	3	5.4	6.4	23	23	782.4	195.4	27	1.4	1.4	1.4
2022/04/11T13:26:04z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.2	0	34176	0	328	3	4	6	3	4	6	17	17	780	202	30	4	2	0	3.8	5	7	3.8	5	7	21	21	763.2	201.4	29.8	2	2	2
2022/04/11T13:26:12z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.25	0	34176	0	337	4	5	8	4	5	8	21	21	840.6	225	34.8	4	4	0	5	5	7	5	5	7	21	21	789	204	32	3	2	2
2022/04/11T13:26:20z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.21	0	35016	0	345	4	5	6.8	4	5	6.8	21	21	795.6	198.8	34.4	2.8	2.8	0	3	5	6	3	5	6	21	21	747	193	26	2	1	1
2022/04/11T13:26:53z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.22	nan	36656	0	32	3	8	9	3	8	9	33	33	846	224	48	6	2	0	3	4	4	3	4	4	17	17	753	197	20	3	0	0
2022/04/11T13:27:01z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.25	0	36568	0	40	3.2	7.8	9.4	3.2	7.8	9.4	33	33	893.4	222.2	54.4	8	2.4	0.4	3.67	6	6	3.67	6	6	25	25	777	205	28.33	2	0	0
2022/04/11T13:27:09z	10:52:1c:41:76:79	6.01	2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A	53	41	30	964.24	0	36568	0	48	3	8	9.8	3	8	9.8	33	33	813	213.8	60.8	7.6	2.4	2	5	6	6	5	6	6	25	25	855	223	23	2	0	0
