UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b
2022/04/11T13:24:24z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.76,nan,36656,0,33,0,1,1,0,1,1,4,4,303,193,0,0,0,0,0,1,1,0,1,1,4,4,248,189,5,0,0,0
2022/04/11T13:24:32z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.8,0,36568,0,41,0,1,1,0,1,1,4,4,307,206.33,0,0,0,0,0,2,4,0,2,4,8,8,279.67,223.67,12,0,0,0
2022/04/11T13:24:40z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.95,0,36568,0,49,0,1,1,0,1,1,4,4,305.25,213.75,0,0,0,0,0,2.5,3.5,0,2.5,3.5,10,10,285,224.5,5,0,0,0
2022/04/11T13:24:48z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,45,28,963.68,0,36568,0,57,0,1,2,0,1,2,4,4,300,222,0,0,0,0,0,3,3.33,0,3,3.33,13,13,291.33,227.33,4,0,0,0
2022/04/11T13:24:56z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.8,0,36568,0,65,0,1.5,3,0,1.5,3,6,6,299.5,227.5,1,0,0,0,0,3,5,0,3,5,13,13,312.25,255.5,10,0,0,0
2022/04/11T13:25:04z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.95,0,36568,0,73,0,2,4,0,2,4,8,8,306.67,234.33,2,0,0,0,0,2.5,3.5,0,2.5,3.5,10,10,320.5,258.25,7.5,0,0,0
2022/04/11T13:25:12z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.82,0,36568,0,81,0,2,2.75,0,2,2.75,8,8,290,229.75,0,0,0,0,0,1,1,0,1,1,4,4,310,240,2,0,0,0
2022/04/11T13:25:20z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.77,0,36568,0,89,0,3,3,0,3,3,13,13,278.75,226.25,0,0,0,0,0,1,1,0,1,1,4,4,301.67,231,2,0,0,0
2022/04/11T13:25:28z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.81,0,36568,0,97,0,2,2,0,2,2,8,8,285,219,0,0,0,0,0,1.25,1.25,0,1.25,1.25,5,5,295.75,227,0,0,0,0
2022/04/11T13:25:36z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.82,0,36568,0,105,0,2,2,0,2,2,8,8,270,208,0,0,0,0,0,3,3,0,3,3,13,13,305.5,242.75,16,0,0,0
2022/04/11T13:26:09z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.9,nan,36656,0,32,0,2,2,0,2,2,8,8,294,229,0,0,0,0,0,2,2,0,2,2,8,8,297,242,0,0,0,0
2022/04/11T13:26:17z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.89,0,35592,0,40,0,2.67,3,0,2.67,3,11,11,312.67,244,0,0,0,0,0,1.67,1.67,0,1.67,1.67,7,7,267.67,220.67,0,0,0,0
2022/04/11T13:26:25z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.87,0,35592,0,48,0,3,3,0,3,3,13,13,321.5,248,1,0,0,0,0,1,1.5,0,1,1.5,4,4,274,219,0,0,0,0
2022/04/11T13:26:33z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.9,0,35592,0,56,0,2,3,0,2,3,8,8,329.67,249.67,15.67,0,0,0,0,1,2,0,1,2,4,4,276.33,215.67,0,0,0,0
2022/04/11T13:26:41z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.93,0,35592,0,64,0,3,3,0,3,3,13,13,327,251,17,0,0,0,0,2,3,0,2,3,8,8,282,228.75,1,0,0,0
2022/04/11T13:26:49z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.94,0,35592,0,72,0,2,2,0,2,2,8,8,319.33,249,19.67,0,0,0,0,2.5,3,0,2.5,3,10,10,304,239,0,0,0,0
2022/04/11T13:26:57z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,45,30,964.96,0,35592,0,80,0,2,2,0,2,2,8,8,308,228.25,5,0,0,0,0,2,2,0,2,2,8,8,297,229,1,0,0,0
2022/04/11T13:27:05z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,964.94,0,35592,0,88,0,2,2,0,2,2,8,8,289.25,212.5,0.75,0,0,0,0,2,2,0,2,2,8,8,298,229,1,0,0,0
2022/04/11T13:27:13z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,964.92,0,35592,0,96,0,2,3,0,2,3,8,8,313,233,0.5,0,0,0,0,2,3,0,2,3,8,8,302.33,228.33,0,0,0,0
2022/04/11T13:27:21z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,964.93,0,35592,0,104,0,2,2,0,2,2,8,8,316,234.5,0,0,0,0,0,2,2.5,0,2,2.5,8,8,311.75,236.25,6,0,0,0
2022/04/11T13:27:29z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,964.97,0,35592,0,112,0,1,1.33,0,1,1.33,4,4,300.33,210,0,0,0,0,0,3,4,0,3,4,13,13,332.67,252,27,0,0,0
2022/04/11T13:27:37z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,964.97,0,35592,0,120,0,2,3,0,2,3,8,8,294.75,225.25,0,0,0,0,0.5,3.5,4.5,0.5,3.5,4.5,15,15,329.5,250.5,18.5,0,0,0
2022/04/11T13:27:45z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.01,0,35592,0,128,0,1,1.5,0,1,1.5,4,4,268.5,210,0,0,0,0,1,3,3,1,3,3,13,13,322,244.33,6.33,0,0,0
2022/04/11T13:27:53z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,964.98,0,35592,0,136,0,1,1,0,1,1,4,4,272,212,0,0,0,0,1,3,3,1,3,3,13,13,311,246.25,1.75,0,0,0
2022/04/11T13:28:01z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,44,28,963.01,0,35592,0,144,0,1,1,0,1,1,4,4,279,218,0,0,0,0,0,2,2,0,2,2,8,8,297.5,226.5,0,0,0,0
2022/04/11T13:28:09z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965,0,35592,0,152,0,1,1,0,1,1,4,4,280.5,217.75,0,0,0,0,0,2,2,0,2,2,8,8,290.5,228,0,0,0,0
2022/04/11T13:28:17z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.03,0,35952,0,160,0,1,1,0,1,1,4,4,277.75,211.5,0.75,0,0,0,0,2,2,0,2,2,8,8,288,227.5,0,0,0,0
2022/04/11T13:28:25z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.01,0,35952,0,168,0,1,1,0,1,1,4,4,284,211.5,3,0,0,0,0,2,2.25,0,2,2.25,8,8,296,224.75,0,0,0,0
2022/04/11T13:28:33z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,964.98,0,35952,0,176,0,1,1,0,1,1,4,4,280.33,209.67,1,0,0,0,1,2,4,1,2,4,8,8,292,223,1.75,0,0,0
2022/04/11T13:28:41z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.05,0,35952,0,184,0,1,1,0,1,1,4,4,277,211,0,0,0,0,1,3,4,1,3,4,13,13,291.67,238,22,0,0,0
2022/04/11T13:28:49z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,48,44,27,962.73,0,35952,0,192,0,1,1,0,1,1,4,4,265,206,0,0,0,0,1,3,3,1,3,3,13,13,297.5,246.5,19,0,0,0
2022/04/11T13:28:57z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.02,0,35952,0,200,0,1.75,2,0,1.75,2,7,7,245,192.5,1,0,0,0,1,3,3,1,3,3,13,13,304,249,14.33,0,0,0
2022/04/11T13:29:05z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.04,0,35952,0,208,0,1,2,0,1,2,4,4,266.5,203,0,0,0,0,1,3,4,1,3,4,13,13,316.5,256.25,6.5,0,0,0
2022/04/11T13:29:13z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.04,0,35952,0,216,0,1,2,0,1,2,4,4,271,207,0,0,0,0,1,3,4,1,3,4,13,13,307.25,257.75,8.5,0,0,0
2022/04/11T13:29:21z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.09,0,35952,0,224,0,1,1,0,1,1,4,4,253.75,208.5,0,0,0,0,1,2,3,1,2,3,8,8,306,247.5,7.5,0,0,0
2022/04/11T13:29:29z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.06,0,35952,0,232,0,1,2,0,1,2,4,4,261.5,212.5,3,0,0,0,1,2,3,1,2,3,8,8,308,248,6,0,0,0
2022/04/11T13:29:38z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.02,0,35952,0,240,0,1,2,0,1,2,4,4,262,208,1,0,0,0,1,2,2.33,1,2,2.33,8,8,314,246,7,0,0,0
2022/04/11T13:29:46z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.05,0,35952,0,248,0,1,2,0,1,2,4,4,262,210,3,0,0,0,1,1,1,1,1,1,4,4,287.5,221,0,0,0,0
2022/04/11T13:29:54z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.07,0,35952,0,256,0,1,2.33,0,1,2.33,4,4,274.33,214.33,5.33,0,0,0,1,1,1.5,1,1,1.5,4,4,283.5,229.25,1,0,0,0
2022/04/11T13:30:02z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.09,0,35952,0,264,0,1.75,1.75,0,1.75,1.75,7,7,294,222.5,16.75,0,0,0,1,1,1,1,1,1,4,4,292,235,0,0,0,0
2022/04/11T13:30:10z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.07,0,35952,0,272,0,2,2,0,2,2,8,8,288.75,220.5,2.5,0,0,0,0.67,1,1,0.67,1,1,4,4,292.67,234.33,0,0,0,0
2022/04/11T13:30:18z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.06,0,35952,0,280,0,2,2,0,2,2,8,8,305,223,0,0,0,0,0,2,2,0,2,2,8,8,299,223.75,0,0,0,0
2022/04/11T13:30:26z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.08,0,35952,0,289,0,2,2,0,2,2,8,8,307.5,223.5,0,0,0,0,0,2,2,0,2,2,8,8,279,209.33,0,0,0,0
2022/04/11T13:30:34z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.1,0,35952,0,297,0,2,2,0,2,2,8,8,302.5,221.75,0,0,0,0,0,2.5,3,0,2.5,3,10,10,282,227.5,0,0,0,0
2022/04/11T13:30:42z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.08,0,35952,0,305,0,2,2,0,2,2,8,8,286.75,217.25,0,0,0,0,0,2,3,0,2,3,8,8,292,238,2,0,0,0
2022/04/11T13:30:50z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.06,0,35952,0,313,0,1,2,0,1,2,4,4,272,195,0,0,0,0,0,2.67,3,0,2.67,3,11,11,306.67,253.67,5,0,0,0
2022/04/11T13:30:58z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,964.87,0,35952,0,321,0,1,2,0,1,2,4,4,269.5,197,0,0,0,0,0,2,2,0,2,2,8,8,303.5,237.5,0.25,0,0,0
2022/04/11T13:31:06z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.05,0,35952,0,329,0,0,2,0,0,2,0,0,273.5,202,0,0,0,0,0,3,3,0,3,3,13,13,327.75,263.25,0,0,0,0
2022/04/11T13:31:14z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.07,0,35952,0,337,0,0,1,0,0,1,0,0,281.75,203.25,0,0,0,0,1,3,4,1,3,4,13,13,328.5,271.5,4,0,0,0
2022/04/11T13:31:22z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.03,0,36240,0,345,0,0,0,0,0,0,0,0,268.75,181.5,0,0,0,0,1,2.5,3,1,2.5,3,10,10,323.5,266.5,4.5,0,0,0
2022/04/11T13:31:55z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.06,nan,36656,0,32,0,1,1,0,1,1,4,4,252,206,0,0,0,0,0,3,3,0,3,3,13,13,307,259,10,0,0,0
2022/04/11T13:32:03z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,964.98,0,36568,0,40,0,1,2,0,1,2,4,4,264,211,0,0,0,0,0,2,3,0,2,3,8,8,317.5,256.5,1.5,0,0,0
2022/04/11T13:32:11z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.06,0,36256,0,48,0,2,2,0,2,2,8,8,285.25,218.5,2,0,0,0,0,1.5,3,0,1.5,3,6,6,311.5,250.5,0,0,0,0
2022/04/11T13:32:19z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.12,0,36568,0,56,0,2,2,0,2,2,8,8,292,218,0,0,0,0,0,1,2,0,1,2,4,4,278.5,218.25,1.5,0,0,0
2022/04/11T13:32:27z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.02,0,36256,0,64,0,1.5,1.5,0,1.5,1.5,6,6,297,218,0,0,0,0,0,1,2,0,1,2,4,4,280,211,12.67,0,0,0
2022/04/11T13:32:35z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.07,0,36568,0,72,0,1,1,0,1,1,4,4,304,221,0,0,0,0,0,1,2,0,1,2,4,4,264.5,203.5,0.75,0,0,0
2022/04/11T13:32:43z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.05,0,36568,0,80,0,2.75,3,0,2.75,3,11,11,317.25,236.75,0,0,0,0,0,1,2,0,1,2,4,4,273,208,2,0,0,0
2022/04/11T13:32:51z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,44,30,965.12,0,36568,0,88,0,2,3,0,2,3,8,8,286,226,5.75,0,0,0,0,1,2,0,1,2,4,4,269.5,206,3.5,0,0,0
2022/04/11T13:32:59z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.1,0,36568,0,96,0,2.33,3,0,2.33,3,10,10,274.67,218,11.67,0,0,0,0,2,3,0,2,3,8,8,278.75,214.25,8,0,0,0
2022/04/11T13:33:07z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.05,0,36568,0,104,0,2.5,2.5,0,2.5,2.5,10,10,277.5,218.5,5.5,0,0,0,0,2,3,0,2,3,8,8,302.75,224.5,22.25,0,0,0
2022/04/11T13:33:40z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.07,nan,36656,0,32,0,1,1,0,1,1,4,4,253,191,0,0,0,0,0,1,1,0,1,1,4,4,307,228,2,0,0,0
2022/04/11T13:33:48z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.02,0,36568,0,40,0,1,1,0,1,1,4,4,232,183,0,0,0,0,0,1,1,0,1,1,4,4,302.5,215.5,0,0,0,0
2022/04/11T13:33:56z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.07,0,36568,0,48,0,1.5,1.5,0,1.5,1.5,6,6,245,188.75,0,0,0,0,0,1,1,0,1,1,4,4,305.5,218.5,0,0,0,0
2022/04/11T13:34:04z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.04,0,36568,0,56,0,2,2,0,2,2,8,8,247.67,206.67,0,0,0,0,0,2,2.67,0,2,2.67,8,8,298.33,230.33,5,0,0,0
2022/04/11T13:34:12z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.03,0,36568,0,64,0,2,2,0,2,2,8,8,243,209.5,0,0,0,0,0,2,2,0,2,2,8,8,307.25,236.75,10,0,0,0
2022/04/11T13:34:20z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.04,0,36568,0,72,0,2,2,0,2,2,8,8,251,216.67,0,0,0,0,0,1,2,0,1,2,4,4,281.75,208,9.75,0,0,0
2022/04/11T13:34:28z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.03,0,36568,0,80,0,2,2.75,0,2,2.75,8,8,266.75,225.25,5,0,0,0,0,2,3,0,2,3,8,8,280.5,209,2.5,0,0,0
2022/04/11T13:34:36z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.1,0,36568,0,88,0,1.25,1.5,0,1.25,1.5,5,5,268.75,211.25,0,0,0,0,0,3,3,0,3,3,13,13,282,209.5,1,0,0,0
2022/04/11T13:34:44z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.05,0,36568,0,96,0,1,1,0,1,1,4,4,267,193,0,0,0,0,0,2,2,0,2,2,8,8,263.25,209,3.5,0,0,0
2022/04/11T13:34:52z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.1,0,36568,0,104,0,1,1.5,0,1,1.5,4,4,277,201,0,0,0,0,0,1.67,2,0,1.67,2,7,7,261,211,9,0,0,0
2022/04/11T13:35:25z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.11,nan,36656,0,32,0,0,0,0,0,0,0,0,285,217,0,0,0,0,0,1,1,0,1,1,4,4,278,236,0,0,0,0
2022/04/11T13:35:33z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.01,0,36568,0,40,0,0,0,0,0,0,0,0,275,211,0,0,0,0,0,0,1,0,0,1,0,0,281,214.5,1,0,0,0
2022/04/11T13:35:41z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.07,0,36568,0,48,0,1,1.25,0,1,1.25,4,4,277.25,217.25,0,0,0,0,0,1,2,0,1,2,4,4,289.5,212,5.5,0,0,0
2022/04/11T13:35:49z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.02,0,36568,0,56,0,1.67,1.67,0,1.67,1.67,7,7,276.67,207,0,0,0,0,0,1,2,0,1,2,4,4,298,212,8,0,0,0
2022/04/11T13:35:57z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,43,30,965.09,0,36568,0,64,0,1,1,0,1,1,4,4,265.5,194.5,0,0,0,0,0,2,3,0,2,3,8,8,294,218,4.5,0,0,0
2022/04/11T13:36:05z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,43,30,965.09,0,36568,0,72,0,1,1,0,1,1,4,4,257.67,190.67,0,0,0,0,0,2,2,0,2,2,8,8,282.5,223.75,10,0,0,0
2022/04/11T13:36:13z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,43,30,965.07,0,36568,0,80,0,1,1,0,1,1,4,4,252,190.25,2,0,0,0,0,2,2,0,2,2,8,8,255,205,2.5,0,0,0
2022/04/11T13:36:21z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,44,30,965.08,0,36568,0,88,0,1,1,0,1,1,4,4,258,189.25,0,0,0,0,0,1,2,0,1,2,4,4,252.5,202.5,0.5,0,0,0
2022/04/11T13:36:29z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,43,30,965.04,0,36568,0,96,0,1,1,0,1,1,4,4,243.5,182.5,2,0,0,0,0,1,1,0,1,1,4,4,267,208.25,0,0,0,0
2022/04/11T13:36:37z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,43,30,965.04,0,36424,0,104,0,1,1,0,1,1,4,4,250.5,185.5,1,0,0,0,0,0,0,0,0,0,0,0,263.5,210.25,0,0,0,0
2022/04/11T13:37:11z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,43,30,965.02,nan,36656,0,33,0,0,1,0,0,1,0,0,259,202,0,0,0,0,0,1,1,0,1,1,4,4,264,210,0,0,0,0
2022/04/11T13:37:19z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,43,30,965.04,0,36568,0,41,0,0,0.67,0,0,0.67,0,0,228.33,172.33,0,0,0,0,0,2,2,0,2,2,8,8,283.33,230.33,0,0,0,0
2022/04/11T13:37:27z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,43,30,965.05,0,36568,0,49,0,0,0,0,0,0,0,0,224,158.75,0,0,0,0,0,1.5,1.5,0,1.5,1.5,6,6,277,232.5,0,0,0,0
2022/04/11T13:37:35z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,43,28,963.61,0,36568,0,57,0,0,0,0,0,0,0,0,244.67,182.67,0,0,0,0,0,1,1,0,1,1,4,4,273,233,0,0,0,0
2022/04/11T13:37:43z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,43,30,965.04,0,36568,0,65,0,0,0,0,0,0,0,0,257.5,197,0,0,0,0,0,1,1,0,1,1,4,4,254.75,219.75,0,0,0,0
